student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
172845,16,Other,Engineering,1.6,1.5,2.7,Yes,86.3,8.1,Fair,2,High School,Medium,9.4,No,4.0,6,5.9,No,5,6.8,Cafe,Yes,Low,6,6,9,Kinesthetic,3.5,92
163788,22,Other,Engineering,5.5,1.6,0.9,No,46.8,6.0,Fair,5,Bachelor,Low,5.1,No,3.49,7,2.5,No,2,9.8,Dorm,No,High,10,2,10,Reading,3.3,100
120289,22,Male,Biology,1.2,0.4,0.8,Yes,84.1,6.6,Poor,3,Master,Medium,3.8,Yes,3.94,8,1,No,4,3.3,Dorm,Yes,High,6,3,10,Kinesthetic,7.4,100
124890,24,Male,Computer Science,5.3729103068867925,0.7,3.5,Yes,59.3,6.9,Fair,7,Some College,Low,7.8,Yes,4.0,6,6.5,No,4,9.8,Quiet Room,Yes,Low,1,5,10,Kinesthetic,7.1,98
138890,21,Female,Psychology,1.7,1.9,0.6,Yes,94.5,4.7,Fair,7,Bachelor,Medium,6.6,No,4.0,3,2.3,No,1,4.5,Quiet Room,Yes,High,8,1,10,Auditory,1.9,100
128534,21,Male,Arts,4.2,3.0,2.4,No,51.3,7.9,Good,3,Master,Medium,5.4,Yes,4.0,6,8.0,No,2,10.4,Co-Learning Group,No,Medium,3,1,10,Auditory,4.1,95
107665,23,Female,Business,7.2,1.3,2.6,No,56.9,5.0,Poor,2,High School,Low,3.7,No,3.32,2,2.8,No,3,12.1,Library,Yes,Medium,5,5,10,Kinesthetic,8.0,88
175914,18,Other,Biology,1.3,0.7,2.5,Yes,95.9,6.2,Fair,3,Bachelor,High,6.7,Yes,2.68,6,2.7,No,2,6.0,Dorm,No,Low,5,4,10,Auditory,1.4,65
171066,22,Female,Biology,6.1,1.2,1.8,Yes,83.3,7.9,Fair,6,PhD,Medium,7.5,No,4.0,7,4.6,No,1,11.0,Quiet Room,No,High,8,4,10,Kinesthetic,3.0,100
107989,18,Female,Computer Science,4.61342156346414,4.3,2.0,Yes,50.1,8.8,Good,0,Master,Medium,5.4,No,2.77,4,5.8,No,0,11.3,Cafe,No,High,5,7,8,Reading,8.7,68
141104,18,Male,Computer Science,7.696737843225064,3.9,1.7,Yes,93.3,9.6,Fair,7,Bachelor,Medium,6.4,Yes,4.0,1,6.1,No,2,13.7,Dorm,Yes,Medium,8,8,7,Kinesthetic,9.1,100
107492,21,Female,Engineering,5.1,2.8,1.7,No,93.1,7.2,Good,4,PhD,Low,6.7,Yes,4.0,6,7.7,No,2,10.1,Quiet Room,No,High,8,9,6,Reading,4.4,100
106572,16,Female,Engineering,2.2,4.0,2.4,No,94.3,9.4,Fair,0,Some College,Medium,5.7,Yes,4.0,2,1,No,1,9.1,Cafe,Yes,High,1,10,5,Visual,3.1,100
176569,25,Male,Arts,1.2,1.1,1.6,Yes,74.9,6.8,Fair,5,Some College,Low,8.2,No,3.1,8,5.8,No,1,4.5,Quiet Room,No,High,7,2,10,Kinesthetic,6.8,78
162493,26,Other,Biology,4.8,1.9,1.6,Yes,77.6,5.9,Fair,7,High School,High,6.6,Yes,4.0,5,7.0,No,5,9.1,Co-Learning Group,Yes,Low,6,4,10,Kinesthetic,5.2,99
165909,28,Female,Psychology,2.7,3.0,0.1,No,94.8,7.8,Fair,2,Bachelor,Medium,5.0,Yes,4.0,4,4.2,No,4,7.8,Co-Learning Group,Yes,Medium,1,4,10,Auditory,3.9,97
169615,27,Other,Biology,1.3,4.6,2.7,Yes,80.7,6.5,Good,3,Bachelor,Medium,2.5,Yes,2.48,8,4.1,No,5,9.7,Quiet Room,No,High,7,4,10,Kinesthetic,1.5,57
120635,23,Male,Computer Science,6.689444839755414,2.3,2.0,Yes,65.6,7.4,Good,4,Some College,Medium,9.7,No,4.0,3,3.4,No,2,11.4,Quiet Room,No,Low,7,10,5,Visual,6.5,100
107455,22,Male,Arts,4.3,0.0,2.7,No,45.7,7.4,Poor,2,Some College,Medium,5.0,No,3.74,5,8.1,Yes,5,8.7,Quiet Room,No,Medium,1,1,10,Auditory,7.8,94
166562,16,Other,Business,2.5,4.9,3.8,Yes,48.5,7.7,Good,2,High School,Low,9.4,Yes,2.5,8,5.1,No,3,12.7,Dorm,Yes,High,2,3,10,Auditory,3.1,64
110500,18,Female,Business,6.3,4.8,2.3,Yes,92.5,4,Fair,5,High School,High,7.6,Yes,4.0,6,3.5,No,5,15.2,Cafe,No,Low,7,1,10,Reading,9.5,96
124356,17,Other,Psychology,4.7,3.3,2.2,No,63.9,6.3,Poor,3,Bachelor,Low,10,No,3.88,4,3.7,No,5,11.1,Cafe,Yes,High,5,1,10,Kinesthetic,5.1,100
108981,28,Male,Business,4.9,4.4,1.9,No,89.6,7.3,Good,4,Master,Low,4.8,Yes,3.68,2,1.9,No,2,12.3,Cafe,Yes,High,8,5,10,Reading,4.1,89
177992,25,Male,Engineering,3.3,3.1,3.2,No,77.2,7.7,Fair,7,Bachelor,Low,5.2,Yes,4.0,8,2.9,No,1,11.1,Cafe,No,Medium,1,6,9,Visual,5.4,100
108907,19,Female,Biology,5.4,4.0,1.3,No,91.0,5.9,Poor,1,PhD,High,3.0,No,3.99,6,2.3,No,2,11.5,Quiet Room,Yes,Low,7,8,7,Reading,1.6,100
130828,23,Other,Engineering,6.6,0.5,1.5,Yes,70.3,7.7,Good,3,High School,Low,5.0,No,2.99,3,6.3,No,5,8.8,Quiet Room,No,High,6,2,10,Visual,8.5,77
152923,17,Male,Psychology,0.1,4.7,1.4,No,82.7,11.6,Poor,6,Some College,Low,6.2,No,4.0,7,6.8,No,0,6.4,Dorm,No,High,7,10,5,Kinesthetic,7.5,97
115713,27,Female,Biology,7.2,1.7,3.5,Yes,75.0,5.6,Good,4,High School,Medium,5.4,No,2.71,7,4.6,No,5,13.5,Dorm,No,Medium,4,4,10,Visual,9.7,68
174668,27,Female,Business,2.1,0.6,0.4,Yes,83.1,8.5,Fair,4,Bachelor,High,7.1,No,2.53,2,3.4,No,2,4.3,Dorm,Yes,Medium,2,1,10,Reading,9.9,68
132271,28,Male,Psychology,7.6,3.3,2.4,No,81.2,6.7,Fair,6,PhD,Low,6.2,No,3.63,6,8.7,No,3,15.2,Dorm,No,Low,1,6,9,Reading,4.9,84
175880,20,Female,Psychology,7.3,4.0,3.0,Yes,60.5,7.1,Good,7,Bachelor,Medium,6.2,Yes,3.54,6,8.9,No,2,15.1,Co-Learning Group,Yes,Medium,4,8,7,Visual,7.8,90
177924,18,Other,Engineering,6.4,3.4,1.1,No,76.4,8.2,Poor,6,Master,Low,6.9,No,3.25,2,4.2,No,4,11.2,Cafe,Yes,High,9,5,10,Kinesthetic,3.8,83
105209,17,Female,Engineering,4.6,4.2,3.2,No,45.3,8.1,Good,1,Bachelor,High,10,Yes,4.0,2,3.9,No,1,12.7,Cafe,No,High,8,10,5,Auditory,2.0,96
110745,22,Other,Business,5.0,2.1,3.6,Yes,78.3,9.6,Good,7,PhD,High,5.8,Yes,3.36,8,7.0,No,5,11.9,Cafe,Yes,High,2,5,10,Reading,1.8,76
154948,21,Other,Psychology,3.2,1.3,1.7,Yes,66.3,7.8,Poor,2,High School,High,5.6,Yes,4.0,3,7.2,No,5,6.6,Dorm,Yes,Medium,5,7,8,Reading,8.2,100
176503,19,Female,Computer Science,6.4826450805863205,4.3,2.0,Yes,69.4,7.2,Good,4,High School,High,8.5,No,3.08,3,8.1,No,5,13.9,Cafe,No,High,8,4,10,Visual,9.8,81
174085,19,Female,Arts,1.6,0.3,2.0,No,96.7,9.1,Good,0,Some College,Low,6.4,Yes,4.0,5,6.8,No,5,5.5,Co-Learning Group,No,Low,3,3,10,Kinesthetic,1.5,98
168522,25,Male,Engineering,3.8,0.7,0.7,Yes,96.2,7.8,Fair,0,Some College,Low,3.1,Yes,4.0,3,3.4,No,4,5.8,Co-Learning Group,No,High,8,8,7,Visual,5.0,94
141467,26,Male,Business,6.1,3.1,0.9,No,99.2,6.8,Fair,6,PhD,Medium,7.1,Yes,4.0,8,5.0,No,2,11.5,Quiet Room,Yes,Low,1,5,10,Kinesthetic,7.4,100
134179,26,Male,Engineering,4.3,1.4,1.5,Yes,49.0,6.0,Fair,3,Some College,Low,6.4,No,3.04,1,10,No,0,8.7,Library,No,High,6,5,10,Visual,9.7,78
126772,23,Female,Business,2.0,4.9,3.2,No,44.8,6.9,Fair,1,Bachelor,Medium,10,Yes,3.07,1,4.7,No,1,11.6,Cafe,No,Low,4,6,9,Reading,6.1,76
141180,25,Male,Engineering,4.7,1.0,3.3,No,63.7,7.7,Fair,0,Some College,High,4.1,Yes,2.93,6,2.6,No,3,10.3,Cafe,No,Low,4,2,10,Kinesthetic,2.1,71
131285,19,Female,Arts,6.1,2.0,2.8,No,94.3,5.2,Good,3,Some College,High,8.4,No,4.0,5,3.0,No,0,12.8,Co-Learning Group,Yes,High,1,2,10,Kinesthetic,2.2,100
134814,26,Female,Psychology,3.1,1.4,3.3,Yes,67.8,9.4,Fair,3,PhD,Medium,7.5,Yes,4.0,3,4.0,No,4,8.8,Quiet Room,Yes,High,4,10,5,Kinesthetic,3.6,100
151876,25,Other,Engineering,4.3,1.1,3.5,No,52.3,7.5,Fair,6,Master,Medium,8.9,No,3.18,7,3.1,No,4,9.1,Co-Learning Group,No,Low,10,6,9,Visual,9.1,76
117154,26,Female,Engineering,2.5,4.0,1.8,Yes,44.2,8.8,Poor,6,Some College,High,4.6,No,4.0,1,8.6,Yes,3,9.3,Library,Yes,Medium,5,3,10,Auditory,10.0,100
139321,20,Other,Computer Science,0,1.6,1.9,No,69.8,5.8,Good,3,Bachelor,High,7.2,Yes,4.0,6,2.9,No,0,3.9,Cafe,No,Medium,7,9,6,Auditory,8.7,100
159929,19,Male,Business,1.3,0.7,0.3,Yes,91.8,7.7,Good,5,PhD,High,10,No,4.0,7,4.9,No,3,3.4,Quiet Room,Yes,Medium,7,1,10,Auditory,6.4,100
141441,16,Male,Arts,3.5,3.2,2.4,Yes,85.3,6.4,Good,6,Master,High,7.3,Yes,3.75,6,3.7,No,3,10.0,Library,No,Low,7,9,6,Visual,3.6,91
109508,16,Male,Psychology,5.9,1.4,0.6,No,50.9,6.1,Poor,5,PhD,High,6.0,No,4.0,4,6.3,No,2,8.7,Co-Learning Group,Yes,Low,8,5,10,Auditory,7.1,100
101220,21,Male,Computer Science,7.781214189728813,5.0,2.4,No,64.4,7.9,Poor,4,Bachelor,Low,7.2,No,2.65,1,6.3,No,3,16.5,Dorm,No,Low,7,1,10,Visual,4.5,71
160068,25,Other,Computer Science,2.3147699027779707,1.4,1.1,No,99.4,5.7,Poor,3,Master,Medium,6.3,No,3.21,2,7.7,No,1,6.5,Library,No,Medium,1,7,8,Auditory,8.2,83
173792,25,Other,Arts,5.3,3.4,2.4,Yes,48.1,5.6,Fair,0,High School,High,7.2,No,2.95,7,4.0,No,3,12.8,Co-Learning Group,No,High,3,8,7,Reading,3.0,68
113104,28,Male,Computer Science,7.448351354977719,3.5,1.3,No,49.1,6.2,Fair,0,Bachelor,Medium,8.2,Yes,3.0,5,4.4,No,5,12.9,Library,No,Low,7,5,10,Visual,3.6,81
109602,20,Male,Arts,5.5,0.1,2.1,No,84.8,4.6,Good,4,Some College,Medium,7.8,Yes,3.57,8,4.3,No,2,8.0,Dorm,Yes,Low,3,6,9,Kinesthetic,5.0,96
170468,23,Other,Arts,4.6,0.1,0.9,No,42.3,6.2,Fair,7,High School,Medium,6.1,Yes,3.39,8,2.2,No,0,5.9,Co-Learning Group,Yes,Medium,10,4,10,Reading,4.8,84
127938,26,Other,Psychology,3.2,1.9,1.6,No,96.6,6.4,Good,4,High School,Medium,6.3,No,2.73,7,5.9,No,2,6.8,Cafe,Yes,Low,8,2,10,Reading,3.1,76
166307,17,Male,Biology,1.2,0.8,3.8,No,45.8,9.7,Good,7,Master,High,8.8,No,3.01,3,4.8,No,4,7.0,Quiet Room,Yes,Low,8,2,10,Auditory,9.7,80
117361,17,Female,Business,1.7,2.2,2.2,No,55.7,6.0,Good,6,PhD,Medium,7.1,Yes,4.0,8,4.3,No,2,6.2,Quiet Room,Yes,Low,10,1,10,Auditory,2.6,99
145745,19,Male,Arts,7.9,1.1,1.8,No,88.9,5.9,Good,6,Bachelor,Medium,7.5,No,3.83,4,4.0,No,0,12.7,Library,No,Medium,1,3,10,Reading,6.6,88
109016,19,Male,Business,5.5,0.6,2.7,No,66.5,8.0,Poor,1,PhD,Low,7.800000000000001,No,3.3,4,8.5,No,3,9.4,Dorm,Yes,High,7,5,10,Visual,2.3,79
132018,22,Female,Arts,2.3,3.0,2.2,Yes,74.7,4.4,Good,5,High School,Medium,7.5,Yes,3.72,3,2.7,No,1,8.0,Quiet Room,Yes,Medium,7,7,8,Auditory,7.3,91
148434,19,Male,Psychology,1.1,2.1,2.3,No,89.4,7.7,Fair,5,PhD,Medium,6.2,Yes,3.98,1,6.2,No,2,7.3,Dorm,No,Medium,7,6,9,Auditory,4.6,97
137353,23,Female,Computer Science,6.767402133879762,3.6,2.2,No,56.4,7.0,Good,6,Bachelor,Medium,9.6,Yes,4.0,2,6.5,No,4,13.2,Cafe,No,Medium,9,5,10,Auditory,3.6,95
120676,25,Female,Computer Science,4.603541346122843,4.3,3.7,Yes,89.5,5.0,Good,4,Some College,Low,7.1,Yes,4.0,4,5.8,No,4,13.0,Cafe,No,High,4,9,6,Kinesthetic,5.4,100
157433,25,Female,Engineering,2.6,1.1,3.2,No,44.9,7.1,Poor,1,Bachelor,Medium,6.6,Yes,3.21,3,5.1,No,1,7.4,Dorm,No,High,3,1,10,Kinesthetic,8.8,65
171200,16,Other,Computer Science,6.058906828990087,3.6,2.5,No,62.0,9.2,Good,7,Master,High,3.5,Yes,3.83,1,5.6,No,4,12.5,Library,Yes,Medium,8,7,8,Reading,6.5,91
139651,22,Female,Arts,5.3,1.6,1.7,No,60.9,6.6,Good,3,Bachelor,High,7.1,No,3.93,2,3.7,No,2,9.6,Dorm,No,Medium,5,2,10,Visual,1.6,100
169329,23,Female,Biology,1.3,1.6,1.9,Yes,94.1,4.9,Good,1,Master,High,6.0,No,4.0,8,3.3,No,4,4.9,Quiet Room,No,High,4,5,10,Reading,9.5,100
101025,18,Male,Psychology,4.2,1.4,1.3,Yes,61.5,6.5,Good,3,PhD,High,3.5999999999999996,Yes,3.48,3,8.1,Yes,0,7.2,Quiet Room,Yes,Medium,1,1,10,Reading,3.5,88
172692,18,Other,Business,1.0,1.9,0.3,Yes,75.5,6.0,Good,4,Some College,High,4.0,Yes,2.85,3,5.7,No,3,4.6,Co-Learning Group,Yes,Low,5,5,10,Kinesthetic,9.0,81
139240,27,Female,Arts,5.9,3.3,3.7,Yes,86.1,6.9,Fair,2,PhD,High,9.3,Yes,3.52,5,6.2,No,5,13.1,Quiet Room,Yes,High,1,6,9,Kinesthetic,9.0,86
113577,25,Male,Computer Science,7.633100894912917,4.9,3.9,No,93.8,8.4,Fair,7,High School,Medium,8.6,Yes,4.0,2,3.2,No,2,17.5,Dorm,No,Low,1,9,6,Reading,5.5,100
117601,18,Female,Biology,5.0,3.2,0.6,Yes,93.3,8.6,Good,1,Some College,High,6.3,Yes,3.77,5,1,No,1,9.7,Dorm,Yes,Medium,8,10,5,Kinesthetic,5.4,94
134664,24,Other,Business,3.8,0.7,3.5,No,40.3,7.1,Good,5,Some College,Low,5.3,Yes,3.07,4,4.8,No,0,8.7,Quiet Room,No,Low,9,8,7,Reading,3.2,70
115129,19,Other,Computer Science,6.048058944917237,3.0,1.8,No,95.6,5.8,Fair,7,PhD,Medium,7.7,No,2.75,8,4.6,No,1,12.5,Dorm,Yes,High,10,2,10,Auditory,2.0,66
114029,17,Male,Arts,7.1,2.6,3.4,Yes,51.6,4,Good,4,PhD,Low,5.4,No,2.85,5,3.2,No,4,13.9,Dorm,Yes,Medium,2,1,10,Visual,8.9,68
120374,24,Male,Psychology,2.6,1.5,2.6,No,49.3,8.2,Fair,3,PhD,High,7.9,Yes,3.3,4,6.2,No,3,7.9,Dorm,Yes,Low,10,10,5,Visual,3.7,80
135697,24,Other,Arts,0,0.9,0.7,Yes,82.3,4.8,Poor,0,PhD,High,6.2,Yes,2.82,1,5.4,No,2,2.0,Cafe,Yes,High,2,9,6,Auditory,8.1,73
136930,16,Other,Business,1.4,2.4,3.9,Yes,75.7,10.4,Fair,5,Master,High,8.2,No,3.92,8,7.3,No,5,9.3,Co-Learning Group,Yes,Low,4,4,10,Reading,7.2,100
179276,16,Male,Psychology,2.7,3.4,3.0,No,63.2,7.7,Poor,7,High School,High,4.6,Yes,3.68,2,3.2,No,2,9.1,Library,No,Medium,8,7,8,Reading,6.1,98
127607,23,Male,Computer Science,3.428741916128496,1.0,1.2,No,88.8,10.1,Fair,7,Master,Medium,10,No,3.57,1,8.0,No,4,5.8,Co-Learning Group,Yes,Medium,5,1,10,Visual,1.8,98
144942,21,Other,Psychology,6.7,3.2,1.5,Yes,86.8,10.0,Fair,3,Some College,High,8.5,No,4.0,6,7.4,No,0,13.3,Quiet Room,Yes,High,4,8,7,Visual,2.9,96
126685,25,Male,Business,3.9,1.0,1.3,No,52.8,6.2,Good,7,Master,Low,7.7,No,3.88,2,3.7,No,3,8.2,Quiet Room,No,Low,10,8,7,Visual,1.1,100
134600,27,Female,Engineering,1.8,0.1,1.2,Yes,95.5,8.7,Fair,2,Master,High,6.7,Yes,4.0,5,4.1,No,4,4.4,Cafe,Yes,Low,10,9,6,Visual,1.2,100
166244,22,Female,Biology,5.0,1.8,2.7,No,71.3,5.4,Good,7,Master,Low,10,No,2.84,5,4.1,No,4,10.5,Dorm,No,Medium,1,6,9,Reading,8.0,70
164032,28,Female,Business,1.7,0.4,0.4,No,74.5,8.2,Good,0,Some College,Low,7.8,No,4.0,3,4.2,No,0,3.4,Library,Yes,Medium,10,7,8,Visual,9.6,100
132914,26,Female,Business,0.9,4.3,3.1,Yes,61.0,7.4,Good,2,High School,Low,7.5,Yes,4.0,8,4.0,No,0,9.8,Dorm,Yes,High,5,10,5,Kinesthetic,4.3,100
106658,17,Male,Psychology,3.7,0.4,3.0,No,49.9,7.7,Fair,5,Some College,Low,6.1,Yes,3.98,4,8.2,No,2,7.8,Library,No,Medium,5,4,10,Auditory,2.8,100
112097,28,Other,Psychology,8.3,1.8,1.1,No,62.7,5.7,Good,0,Some College,High,6.1,No,3.43,8,2.1,No,3,11.9,Co-Learning Group,No,Medium,6,1,10,Kinesthetic,7.0,85
155518,20,Female,Business,4.5,2.4,0.8,Yes,86.9,6.6,Good,5,Some College,Medium,7.7,No,3.22,4,6.5,No,2,9.5,Dorm,No,High,7,1,10,Visual,9.8,75
136265,19,Other,Psychology,3.1,0.8,3.6,No,89.1,7.3,Fair,2,Some College,Low,6.8,No,4.0,2,4.5,No,5,7.8,Co-Learning Group,Yes,High,5,5,10,Auditory,7.6,95
105778,23,Female,Computer Science,4.327063806893041,3.3,1.6,No,72.2,9.1,Good,4,Master,Low,10,Yes,3.69,2,4.4,No,5,10.8,Library,Yes,Medium,7,10,5,Kinesthetic,3.5,88
100464,22,Female,Biology,5.0,1.3,2.2,No,47.6,7.5,Poor,1,Master,Medium,10,Yes,4.0,3,2.4,No,2,10.4,Co-Learning Group,Yes,Low,3,2,10,Kinesthetic,2.2,100
143719,28,Other,Arts,3.1,1.2,1.0,No,60.0,6.5,Good,6,PhD,Low,8.3,No,3.88,3,4.0,No,3,6.9,Library,Yes,Medium,2,8,7,Auditory,8.3,99
117146,23,Male,Arts,8.2,4.2,1.7,Yes,94.9,5.6,Poor,6,Some College,High,9.4,Yes,4.0,6,4.8,No,0,14.8,Co-Learning Group,Yes,High,10,3,10,Visual,7.5,100
134335,19,Other,Psychology,4.0,1.3,1.3,Yes,44.6,4.5,Good,5,Some College,Medium,7.2,No,4.0,8,3.6,No,3,7.7,Dorm,Yes,Low,1,7,8,Reading,9.5,100
121178,26,Other,Engineering,3.4,2.2,1.5,No,54.2,5.4,Good,1,Master,Low,7.4,No,2.69,7,4.5,No,2,9.1,Quiet Room,Yes,Low,10,3,10,Reading,6.9,76
157912,25,Male,Psychology,0.5,3.1,2.9,Yes,68.1,5.6,Fair,3,Bachelor,Low,5.0,Yes,4.0,8,3.7,No,1,7.8,Library,Yes,Medium,1,9,6,Visual,1.5,93
172309,17,Female,Arts,5.0,4.7,1.0,Yes,89.4,8.4,Good,3,PhD,High,5.2,Yes,4.0,2,8.0,No,1,11.6,Co-Learning Group,Yes,Low,9,4,10,Kinesthetic,4.9,100
156057,18,Female,Arts,5.7,4.7,2.5,Yes,55.5,6.8,Poor,6,High School,Medium,9.1,No,3.4,1,2.3,No,1,13.3,Cafe,No,Medium,1,1,10,Visual,2.1,84
173519,22,Male,Biology,4.1,3.2,1.0,Yes,59.9,9.3,Fair,7,Master,Low,7.1,Yes,3.11,7,4.5,No,4,9.5,Library,No,Low,4,5,10,Reading,7.4,86
101267,26,Female,Biology,6.4,3.6,1.6,No,62.0,5.3,Poor,1,Master,Medium,6.9,Yes,2.91,1,6.9,No,1,13.3,Dorm,Yes,High,2,1,10,Visual,5.2,73
114663,22,Female,Biology,5.6,3.6,3.1,No,50.4,6.5,Good,4,Bachelor,Medium,4.3,No,3.5,7,6.1,No,0,14.0,Co-Learning Group,Yes,Medium,5,4,10,Kinesthetic,7.9,84
109862,26,Other,Biology,2.7,0.4,2.2,Yes,91.8,9.0,Good,1,High School,Medium,8.3,Yes,3.91,4,7.7,No,0,5.8,Dorm,Yes,Medium,9,3,10,Auditory,4.1,100
119536,24,Other,Biology,3.3,3.1,3.0,No,81.5,10.0,Poor,4,PhD,Medium,6.9,No,3.55,2,4.1,No,0,11.3,Cafe,No,Low,5,6,9,Kinesthetic,8.6,91
171511,26,Male,Arts,4.9,3.0,2.0,No,98.9,6.5,Fair,2,Bachelor,Medium,4.7,Yes,4.0,7,3.1,No,4,11.0,Dorm,Yes,Medium,6,4,10,Reading,7.4,98
104722,21,Other,Engineering,2.0,0.4,2.2,No,44.1,7.4,Good,7,Bachelor,Low,5.9,No,3.42,8,3.6,No,1,4.8,Library,Yes,Medium,6,5,10,Reading,5.8,80
148393,25,Male,Biology,2.6,3.3,0.3,Yes,62.6,8.5,Fair,1,Master,Low,5.0,No,3.2,6,3.3,No,4,7.5,Cafe,Yes,High,4,7,8,Auditory,7.6,81
176350,20,Male,Engineering,4.9,1.9,1.1,No,41.9,7.4,Poor,4,Some College,Low,5.0,No,4.0,4,5.8,No,0,8.3,Quiet Room,No,High,2,10,5,Visual,1.4,100
172420,19,Female,Psychology,4.6,2.3,3.7,No,84.7,7.2,Good,2,Bachelor,High,6.5,Yes,4.0,4,4.5,No,0,12.4,Quiet Room,Yes,High,9,4,10,Reading,9.5,100
119410,25,Other,Psychology,2.4,3.9,0.1,Yes,70.2,7.4,Fair,2,Bachelor,Medium,5.7,Yes,3.34,7,1,No,5,7.8,Dorm,Yes,Low,8,3,10,Auditory,1.6,91
156333,26,Female,Computer Science,3.541100965215537,0.2,3.2,Yes,45.8,7.6,Fair,4,Some College,Low,9.7,No,4.0,4,5.4,No,5,7.4,Cafe,Yes,Low,8,4,10,Reading,5.3,100
116704,23,Female,Arts,3.2,4.3,1.1,No,50.4,7.7,Good,0,Master,Low,8.7,No,4.0,1,1.8,No,1,10.3,Dorm,Yes,Medium,10,9,6,Visual,9.9,100
105482,20,Female,Biology,3.4,3.1,3.3,No,63.2,7.2,Good,1,Master,High,6.6,Yes,2.75,5,5.1,No,2,11.5,Co-Learning Group,No,Medium,8,1,10,Auditory,5.7,66
140404,27,Male,Psychology,2.3,2.1,3.3,No,52.6,9.9,Poor,3,Some College,Low,8.1,No,3.58,6,6.5,No,5,8.4,Co-Learning Group,No,Medium,4,5,10,Auditory,8.4,90
147795,21,Female,Psychology,3.2,4.8,0.1,Yes,51.8,8.1,Good,1,Some College,Low,7.1,No,2.97,8,5.6,No,4,8.1,Dorm,No,High,1,7,8,Visual,6.3,78
105229,19,Female,Biology,3.9,3.2,0.2,Yes,52.2,8.8,Good,7,Bachelor,Medium,5.7,No,4.0,8,7.0,No,5,9.0,Co-Learning Group,Yes,Low,3,2,10,Reading,4.9,97
146898,27,Other,Computer Science,5.874147898736326,4.9,0.3,No,98.6,4.4,Fair,6,Master,Low,5.9,Yes,4.0,4,2.6,No,3,12.0,Quiet Room,Yes,Medium,6,1,10,Auditory,9.7,100
127535,27,Male,Business,3.8,2.0,3.7,Yes,99.5,6.8,Good,0,Bachelor,Medium,1,No,3.57,2,4.0,No,4,11.4,Library,No,Low,9,8,7,Kinesthetic,7.5,89
132706,23,Male,Business,3.5,1.6,2.6,Yes,42.0,7.8,Good,0,PhD,Medium,5.2,Yes,3.93,2,5.1,No,4,9.1,Quiet Room,Yes,Low,1,5,10,Kinesthetic,9.4,98
113473,19,Female,Business,4.5,4.4,1.5,No,98.2,7.5,Fair,0,Some College,Low,7.2,No,4.0,6,1.8,No,1,11.1,Co-Learning Group,No,Medium,10,5,10,Visual,4.2,98
146357,26,Female,Psychology,5.8,4.0,0.8,No,60.6,9.4,Fair,4,Bachelor,High,2.4,No,3.84,1,6.0,No,5,10.9,Library,Yes,Medium,9,5,10,Visual,1.6,97
173385,20,Male,Biology,6.7,2.6,0.7,No,97.1,6.0,Good,1,Master,Low,2.3,Yes,4.0,3,4.3,No,0,11.6,Quiet Room,No,Low,9,3,10,Auditory,5.2,96
153264,19,Female,Biology,2.1,2.5,0.7,No,62.0,5.7,Fair,0,Some College,Medium,1.7,Yes,2.78,8,5.4,No,1,5.7,Library,Yes,High,2,5,10,Kinesthetic,1.5,70
120257,21,Other,Engineering,2.6,2.4,4.0,No,94.3,8.0,Good,3,Some College,Low,7.8,Yes,3.22,5,4.6,No,0,9.6,Quiet Room,No,Low,4,5,10,Kinesthetic,9.9,81
131029,19,Male,Biology,4.3,3.4,2.3,No,81.5,5.4,Good,5,PhD,High,9.1,Yes,4.0,1,6.4,No,5,10.6,Co-Learning Group,No,Low,6,10,5,Visual,5.5,100
121299,21,Female,Computer Science,4.033451099814149,3.4,0.1,No,64.4,7.3,Poor,5,Bachelor,Low,7.4,No,3.11,2,5.0,No,3,9.3,Cafe,No,High,8,6,9,Auditory,8.5,74
123206,16,Female,Engineering,2.7,4.0,1.1,Yes,69.2,7.2,Good,7,PhD,High,3.0999999999999996,No,3.77,6,7.8,No,5,8.8,Quiet Room,Yes,High,7,8,7,Reading,4.8,83
154040,21,Other,Arts,4.4,0.7,3.1,Yes,51.6,8.8,Good,2,Master,Low,9.5,Yes,3.97,4,3.3,No,1,8.9,Cafe,Yes,Medium,4,8,7,Reading,3.6,91
103248,19,Male,Business,7.3,4.9,0.5,No,97.2,7.4,Good,4,PhD,Low,6.8,Yes,3.86,8,5.9,No,4,13.2,Cafe,No,Low,6,2,10,Auditory,6.9,94
123509,24,Female,Biology,6.1,2.4,2.3,No,52.7,5.4,Good,3,PhD,Low,4.7,Yes,2.88,7,5.6,No,2,12.5,Quiet Room,Yes,Medium,1,1,10,Auditory,8.5,70
143540,25,Female,Psychology,0.7,0.0,1.2,No,41.2,6.2,Good,3,PhD,Medium,5.5,Yes,3.15,3,4.8,No,0,3.7,Dorm,No,High,8,4,10,Kinesthetic,8.8,70
153964,22,Male,Arts,1.4,2.8,1.2,No,60.3,8.4,Fair,0,Master,Low,5.8,No,3.89,5,3.8,No,0,6.3,Dorm,Yes,Medium,5,5,10,Visual,7.0,100
